Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
51,No,Travel_Rarely,942.0,Research & Development,3.0,3,Technical Degree,1786,1,Female,53,3,3,Manager,3,Married,2,11,3,4,15,2,3.0,2,2,2,2
37,No,Travel_Rarely,589.0,Sales,9.0,2,Marketing,1787,2,Male,46,2,2,Sales Executive,2,Married,1,14,3,1,5,2,3.0,5,2,0,3
46,No,Travel_Rarely,734.0,Research & Development,2.0,4,Medical,1789,3,Male,46,3,5,Research Director,4,Divorced,7,17,3,3,24,3,3.0,2,1,2,2
36,No,Travel_Rarely,1383.0,Research & Development,10.0,3,Life Sciences,1790,4,Male,90,3,3,Healthcare Representative,1,Married,7,13,3,4,15,1,3.0,12,8,5,7
44,Yes,Travel_Frequently,429.0,Research & Development,1.0,2,Medical,1792,3,Male,99,3,1,Research Scientist,2,Divorced,1,12,3,3,6,2,2.0,5,3,2,3
37,No,Travel_Rarely,1239.0,Human Resources,8.0,2,Other,1794,3,Male,89,3,2,Human Resources,2,Divorced,2,13,3,3,19,4,2.0,10,0,4,7
35,Yes,Travel_Rarely,303.0,Sales,27.0,3,Life Sciences,1797,3,Male,84,3,2,Sales Executive,4,Single,1,18,3,4,10,2,3.0,10,7,7,7
33,No,Travel_Rarely,,Research & Development,8.0,4,Life Sciences,1798,4,Male,90,4,1,Research Scientist,1,Married,6,19,3,2,14,1,3.0,10,8,7,6
28,No,Travel_Rarely,1181.0,Research & Development,1.0,3,Life Sciences,1799,3,Male,82,3,1,Research Scientist,4,Married,1,11,3,3,5,6,4.0,5,3,0,3
39,No,Travel_Rarely,1253.0,Research & Development,10.0,1,Medical,1800,3,Male,65,3,3,Research Director,3,Single,7,21,4,3,9,3,3.0,4,3,2,2
46,No,Non-Travel,849.0,Sales,26.0,2,Life Sciences,1801,2,Male,98,2,2,Sales Executive,2,Single,8,15,3,3,6,3,3.0,2,2,2,2
40,No,Travel_Rarely,,Research & Development,2.0,2,Life Sciences,1802,3,Female,99,3,1,Laboratory Technician,1,Married,4,17,3,4,7,5,2.0,4,3,0,2
42,No,Travel_Rarely,1128.0,Research & Development,13.0,3,Medical,1803,2,Male,95,4,2,Healthcare Representative,1,Married,5,18,3,3,10,2,2.0,0,0,0,0
35,No,Non-Travel,1180.0,Research & Development,2.0,2,Medical,1804,2,Male,90,3,2,Manufacturing Director,4,Divorced,2,14,3,3,15,6,3.0,7,7,1,7
38,No,Non-Travel,1336.0,Human Resources,2.0,3,Human Resources,1805,1,Male,100,3,1,Human Resources,2,Divorced,5,13,3,4,13,3,3.0,11,10,3,8
34,Yes,Travel_Frequently,234.0,Research & Development,,4,Life Sciences,1807,4,Male,93,3,2,Laboratory Technician,1,Married,4,17,3,3,11,3,2.0,7,1,0,7
37,Yes,Travel_Rarely,370.0,Research & Development,10.0,4,Medical,1809,4,Male,58,3,2,Manufacturing Director,1,Single,1,15,3,2,10,4,1.0,10,3,0,8
39,No,Travel_Frequently,766.0,Sales,20.0,3,Life Sciences,1812,3,Male,83,3,2,Sales Executive,4,Divorced,2,18,3,4,7,6,3.0,2,1,2,2
43,No,Non-Travel,343.0,Research & Development,,3,Life Sciences,1813,1,Male,52,3,1,Research Scientist,3,Single,4,13,3,3,7,2,2.0,3,2,1,2
41,No,Travel_Rarely,447.0,Research & Development,5.0,3,Life Sciences,1814,2,Male,85,4,2,Healthcare Representative,2,Single,3,12,3,1,11,3,1.0,3,2,1,2
41,No,Travel_Rarely,796.0,Sales,,1,Marketing,1815,3,Female,81,3,3,Sales Executive,3,Divorced,0,13,3,4,23,3,4.0,22,14,13,5
30,No,Travel_Rarely,1092.0,Research & Development,10.0,3,Medical,1816,1,Female,64,3,3,Manufacturing Director,3,Single,9,14,3,2,9,3,3.0,7,7,0,2
26,Yes,Travel_Rarely,920.0,Human Resources,20.0,2,Medical,1818,4,Female,69,3,1,Human Resources,2,Married,0,11,3,3,6,3,3.0,5,1,1,4
46,Yes,Travel_Rarely,261.0,Research & Development,21.0,2,Medical,1821,4,Female,66,3,2,Healthcare Representative,2,Married,4,22,4,4,13,2,4.0,9,7,3,7
40,No,Travel_Rarely,1194.0,Research & Development,,3,Life Sciences,1822,3,Female,52,3,2,Healthcare Representative,4,Divorced,4,17,3,4,12,3,3.0,5,3,0,3
34,No,Travel_Rarely,810.0,Sales,8.0,2,Technical Degree,1823,2,Male,92,4,2,Sales Executive,3,Married,1,21,4,3,10,5,3.0,10,8,4,8
58,No,Non-Travel,350.0,Sales,2.0,3,Medical,1824,2,Male,52,3,4,Manager,2,Divorced,4,22,4,4,37,0,2.0,16,9,14,14
35,No,Travel_Rarely,185.0,Research & Development,23.0,4,Medical,1826,2,Male,91,1,1,Laboratory Technician,3,Married,0,16,3,2,6,2,4.0,5,4,0,3
47,No,Travel_Rarely,1001.0,Research & Development,4.0,3,Life Sciences,1827,3,Female,92,2,3,Manufacturing Director,2,Divorced,8,12,3,3,28,4,3.0,22,11,14,10
40,No,Travel_Rarely,750.0,Research & Development,12.0,3,Life Sciences,1829,2,Female,47,3,2,Healthcare Representative,1,Divorced,2,12,3,2,15,3,3.0,7,4,7,7
54,No,Travel_Rarely,431.0,Research & Development,7.0,4,Medical,1830,4,Female,68,3,2,Research Scientist,4,Married,4,15,3,2,14,2,2.0,7,1,1,7
31,No,Travel_Frequently,1125.0,Sales,,4,Marketing,1833,1,Female,68,3,3,Sales Executive,1,Married,2,14,3,4,9,3,3.0,3,2,2,2
28,No,Travel_Rarely,1217.0,Research & Development,1.0,3,Medical,1834,3,Female,67,3,1,Research Scientist,1,Married,1,25,4,3,3,3,,3,2,1,2
38,No,Travel_Rarely,723.0,Sales,,4,Marketing,1835,2,Female,77,1,2,Sales Representative,4,Married,2,20,4,1,20,4,2.0,4,2,0,3
26,No,Travel_Rarely,572.0,Sales,10.0,3,Medical,1836,3,Male,46,3,2,Sales Executive,4,Single,1,13,3,1,5,4,3.0,5,3,1,2
58,No,Travel_Frequently,1216.0,Research & Development,15.0,4,Life Sciences,1837,1,Male,87,3,4,Research Director,3,Married,2,14,3,2,23,3,3.0,2,2,2,2
18,No,Non-Travel,1431.0,Research & Development,14.0,3,Medical,1839,2,Female,33,3,1,Research Scientist,3,Single,1,16,3,3,0,4,1.0,0,0,0,0
31,Yes,Travel_Rarely,359.0,Human Resources,18.0,5,Human Resources,1842,4,Male,89,4,1,Human Resources,1,Married,0,17,3,3,2,4,3.0,1,0,0,0
29,Yes,Travel_Rarely,350.0,Human Resources,13.0,3,Human Resources,1844,1,Male,56,2,1,Human Resources,1,Divorced,4,15,3,4,4,3,3.0,2,2,2,0
45,No,Non-Travel,589.0,Sales,2.0,4,Life Sciences,1845,3,Female,67,3,2,Sales Executive,3,Married,4,22,4,2,10,3,,8,7,5,7
36,No,Travel_Rarely,430.0,Research & Development,2.0,4,Other,1847,4,Female,73,3,2,Research Scientist,2,Married,4,22,4,4,15,2,3.0,1,0,0,0
43,No,Travel_Frequently,1422.0,Sales,2.0,4,Life Sciences,1849,1,Male,92,3,2,Sales Executive,4,Married,1,20,4,3,7,5,3.0,7,7,7,7
27,No,Travel_Frequently,1297.0,Research & Development,5.0,2,Life Sciences,1850,4,Female,53,3,1,Laboratory Technician,4,Single,0,14,3,3,6,3,2.0,5,4,0,2
29,No,Travel_Frequently,574.0,Research & Development,20.0,1,Medical,1852,4,Male,40,3,1,Laboratory Technician,4,Married,1,13,3,2,11,3,4.0,11,8,3,10
32,No,Travel_Frequently,1318.0,Sales,,4,Marketing,1853,4,Male,79,3,2,Sales Executive,4,Single,8,13,3,3,4,2,,0,0,0,0
42,No,Non-Travel,355.0,Research & Development,10.0,4,Technical Degree,1854,3,Male,38,3,1,Research Scientist,3,Married,3,22,4,2,10,1,2.0,6,3,3,3
47,No,Travel_Rarely,207.0,Research & Development,,4,Life Sciences,1856,2,Female,64,3,1,Laboratory Technician,3,Single,4,12,3,3,7,2,3.0,2,2,2,0
46,No,Travel_Rarely,706.0,Research & Development,2.0,2,Life Sciences,1857,4,Male,82,3,3,Manufacturing Director,4,Divorced,3,14,3,3,12,4,2.0,9,8,4,7
28,No,Non-Travel,280.0,Human Resources,1.0,2,Life Sciences,1858,3,Male,43,3,1,Human Resources,4,Divorced,1,15,3,2,3,2,3.0,3,2,2,2
29,No,Travel_Rarely,726.0,Research & Development,,1,Life Sciences,1859,4,Male,93,1,2,Healthcare Representative,3,Divorced,8,17,3,4,11,3,3.0,7,0,1,6
42,No,Travel_Rarely,1142.0,Research & Development,,3,Life Sciences,1860,4,Male,81,3,1,Laboratory Technician,3,Single,4,13,3,4,8,3,3.0,0,0,0,0
32,Yes,Travel_Rarely,414.0,Sales,2.0,4,Marketing,1862,3,Male,82,2,2,Sales Executive,2,Single,7,12,3,3,7,3,2.0,2,2,2,2
46,No,Travel_Rarely,1319.0,Sales,3.0,3,Technical Degree,1863,1,Female,45,4,4,Sales Executive,1,Divorced,2,12,3,4,25,5,3.0,19,17,2,8
27,No,Travel_Rarely,728.0,Sales,23.0,1,Medical,1864,2,Female,36,2,2,Sales Representative,3,Married,1,21,4,4,9,5,,9,8,5,8
29,No,Travel_Rarely,352.0,Human Resources,6.0,1,Medical,1865,4,Male,87,2,1,Human Resources,2,Married,1,11,3,4,1,3,3.0,1,0,0,0
43,No,Travel_Rarely,823.0,Research & Development,6.0,3,Medical,1866,1,Female,81,2,5,Manager,3,Married,7,13,3,4,21,2,3.0,16,12,6,14
48,No,Travel_Rarely,1224.0,Research & Development,10.0,3,Life Sciences,1867,4,Male,91,2,5,Research Director,2,Married,4,12,3,4,29,3,3.0,22,10,12,9
29,Yes,Travel_Frequently,459.0,Research & Development,24.0,2,Life Sciences,1868,4,Male,73,2,1,Research Scientist,4,Single,1,24,4,2,1,3,2.0,1,0,1,0
46,Yes,Travel_Rarely,1254.0,Sales,,3,Life Sciences,1869,3,Female,64,3,3,Sales Executive,2,Married,5,21,4,3,14,2,3.0,8,7,0,7
27,No,Travel_Frequently,1131.0,Research & Development,15.0,3,Life Sciences,1870,4,Female,77,2,1,Research Scientist,1,Married,0,19,3,4,8,2,2.0,7,6,7,3
39,No,Travel_Rarely,835.0,Research & Development,,4,Other,1871,4,Male,41,3,2,Research Scientist,4,Divorced,8,14,3,2,7,2,3.0,2,2,2,2
55,No,Travel_Rarely,836.0,Research & Development,2.0,4,Technical Degree,1873,2,Male,98,2,1,Research Scientist,4,Married,8,20,4,2,19,2,4.0,5,2,0,4
28,No,Travel_Rarely,1172.0,Sales,3.0,3,Medical,1875,2,Female,78,3,1,Sales Representative,2,Married,1,19,3,4,1,3,3.0,1,0,0,0
30,Yes,Travel_Rarely,945.0,Sales,9.0,3,Medical,1876,2,Male,89,3,1,Sales Representative,4,Single,1,13,3,3,1,3,2.0,1,0,0,0
22,Yes,Travel_Rarely,391.0,Research & Development,7.0,1,Life Sciences,1878,4,Male,75,3,1,Research Scientist,2,Single,1,23,4,1,1,2,3.0,1,0,0,0
36,No,Travel_Rarely,1266.0,Sales,10.0,4,Technical Degree,1880,2,Female,63,2,2,Sales Executive,3,Married,1,13,3,1,10,4,,10,9,1,7
31,No,Travel_Rarely,311.0,Research & Development,,3,Life Sciences,1881,2,Male,89,3,2,Laboratory Technician,3,Divorced,1,11,3,1,10,2,3.0,10,8,0,2
34,No,Travel_Rarely,1480.0,Sales,4.0,3,Life Sciences,1882,3,Male,64,3,3,Sales Executive,4,Married,2,13,3,4,9,3,3.0,5,3,1,0
29,No,Travel_Rarely,,Research & Development,7.0,3,Life Sciences,1883,4,Male,59,3,1,Laboratory Technician,1,Single,3,14,3,2,11,2,3.0,3,2,1,2
37,No,Travel_Rarely,783.0,Research & Development,7.0,4,Medical,1885,4,Male,78,3,2,Research Scientist,1,Married,5,22,4,3,16,2,3.0,5,3,0,4
35,No,Travel_Rarely,219.0,Research & Development,,2,Other,1886,4,Female,44,2,2,Manufacturing Director,2,Married,0,11,3,4,4,2,3.0,3,2,0,2
45,No,Travel_Rarely,556.0,Research & Development,,2,Life Sciences,1888,2,Female,93,2,2,Manufacturing Director,4,Married,0,13,3,4,10,2,2.0,9,8,3,8
36,No,Travel_Frequently,1213.0,Human Resources,2.0,1,Human Resources,1890,2,Male,94,2,2,Human Resources,4,Single,1,21,4,4,10,2,2.0,10,1,0,8
40,No,Travel_Rarely,1137.0,Research & Development,1.0,4,Life Sciences,1892,1,Male,98,3,4,Manager,1,Divorced,2,11,3,1,22,3,3.0,19,7,11,16
26,No,Travel_Rarely,482.0,Research & Development,,2,Life Sciences,1893,2,Female,90,2,1,Research Scientist,3,Married,1,13,3,3,1,3,2.0,1,0,1,0
27,No,Travel_Rarely,511.0,Sales,2.0,2,Medical,1898,1,Female,89,4,2,Sales Executive,3,Single,0,14,3,2,9,5,2.0,8,7,0,7
48,No,Travel_Frequently,117.0,Research & Development,22.0,3,Medical,1900,4,Female,58,3,4,Manager,4,Divorced,3,11,3,2,24,3,3.0,22,17,4,7
44,No,Travel_Rarely,170.0,Research & Development,1.0,4,Life Sciences,1903,2,Male,78,4,2,Healthcare Representative,1,Married,2,15,3,4,10,5,3.0,2,0,2,2
34,Yes,Non-Travel,967.0,Research & Development,,4,Technical Degree,1905,4,Male,85,1,1,Research Scientist,1,Married,1,23,4,2,5,2,3.0,5,2,3,0
56,Yes,Travel_Rarely,1162.0,Research & Development,,2,Life Sciences,1907,1,Male,97,3,1,Laboratory Technician,4,Single,1,16,3,4,5,3,3.0,4,2,1,0
36,No,Travel_Rarely,335.0,Sales,,2,Marketing,1908,3,Male,33,2,2,Sales Executive,2,Married,2,16,3,3,12,1,1.0,4,2,1,3
41,No,Travel_Rarely,337.0,Sales,8.0,3,Marketing,1909,3,Female,54,3,2,Sales Executive,2,Married,5,21,4,3,14,3,,5,4,1,4
42,No,Travel_Rarely,1396.0,Research & Development,6.0,3,Medical,1911,3,Male,83,3,3,Research Director,1,Married,9,13,3,2,18,3,4.0,13,7,5,7
31,No,Travel_Rarely,1079.0,Sales,,2,Medical,1912,3,Female,86,3,2,Sales Executive,4,Divorced,2,11,3,4,8,2,3.0,5,2,1,4
34,No,Travel_Rarely,735.0,Sales,3.0,1,Medical,1915,4,Female,75,2,2,Sales Executive,4,Married,3,12,3,3,9,3,2.0,4,2,0,1
31,No,Travel_Rarely,471.0,Research & Development,4.0,3,Medical,1916,1,Female,62,4,1,Laboratory Technician,3,Divorced,8,12,3,2,4,0,2.0,2,2,2,2
26,No,Travel_Frequently,1096.0,Research & Development,,3,Other,1918,3,Male,61,4,1,Laboratory Technician,4,Married,0,18,3,1,8,3,3.0,7,7,7,7
45,No,Travel_Frequently,1297.0,Research & Development,1.0,4,Medical,1922,2,Male,44,3,2,Healthcare Representative,3,Single,4,12,3,3,12,3,3.0,4,2,0,3
33,No,Travel_Rarely,217.0,Sales,10.0,4,Marketing,1924,2,Male,43,3,2,Sales Executive,3,Single,1,14,3,2,10,2,2.0,10,4,0,9
28,No,Travel_Frequently,783.0,Sales,,2,Life Sciences,1927,3,Male,42,2,2,Sales Executive,4,Married,1,12,3,3,7,2,3.0,7,7,0,7
29,Yes,Travel_Frequently,746.0,Sales,,3,Technical Degree,1928,3,Male,45,4,1,Sales Representative,1,Single,1,17,3,4,1,3,3.0,1,0,0,0
39,No,Non-Travel,1251.0,Sales,,4,Life Sciences,1929,1,Female,32,1,2,Sales Executive,3,Married,6,19,3,3,10,1,,3,2,1,2
27,No,Travel_Rarely,1354.0,Research & Development,2.0,4,Technical Degree,1931,2,Male,41,3,1,Research Scientist,2,Married,1,11,3,3,6,3,2.0,5,3,1,2
34,No,Travel_Frequently,735.0,Research & Development,22.0,4,Other,1932,3,Male,86,2,2,Research Scientist,4,Married,1,15,3,2,16,3,,15,10,6,11
28,Yes,Travel_Rarely,1475.0,Sales,13.0,2,Marketing,1933,4,Female,84,3,2,Sales Executive,3,Single,3,11,3,4,6,0,3.0,2,0,2,2
47,No,Non-Travel,1169.0,Research & Development,14.0,4,Technical Degree,1934,3,Male,64,3,2,Research Scientist,2,Married,8,18,3,3,16,4,4.0,8,7,1,7
56,No,Travel_Rarely,1443.0,Sales,11.0,5,Marketing,1935,4,Female,89,2,2,Sales Executive,1,Married,4,16,3,3,6,3,3.0,0,0,0,0
39,No,Travel_Rarely,,Research & Development,9.0,2,Medical,1936,1,Male,87,3,2,Manufacturing Director,1,Married,1,25,4,4,10,3,3.0,10,0,7,9
38,No,Travel_Frequently,1394.0,Research & Development,8.0,3,Medical,1937,4,Female,58,2,2,Research Scientist,2,Divorced,1,16,3,3,20,3,3.0,20,11,0,7
58,No,Travel_Rarely,605.0,Sales,21.0,3,Life Sciences,1938,4,Female,72,3,4,Manager,4,Married,4,13,3,3,29,2,2.0,1,0,0,0
32,Yes,Travel_Frequently,238.0,Research & Development,5.0,2,Life Sciences,1939,1,Female,47,4,1,Research Scientist,3,Single,3,14,3,1,8,2,3.0,4,1,0,3
38,No,Travel_Rarely,1206.0,Research & Development,9.0,2,Life Sciences,1940,2,Male,71,3,1,Research Scientist,4,Divorced,2,19,3,4,10,0,4.0,5,2,0,3
49,No,Travel_Frequently,1064.0,Research & Development,2.0,1,Life Sciences,1941,2,Male,42,3,5,Research Director,4,Married,3,15,3,4,28,3,3.0,5,4,4,3
42,No,Travel_Rarely,419.0,Sales,12.0,4,Marketing,1943,2,Male,77,3,2,Sales Executive,4,Divorced,3,12,3,3,14,4,3.0,0,0,0,0
27,Yes,Travel_Frequently,1337.0,Human Resources,,3,Human Resources,1944,1,Female,58,2,1,Human Resources,2,Married,1,12,3,1,1,2,3.0,1,0,0,0
35,No,Travel_Rarely,682.0,Sales,18.0,4,Medical,1945,2,Male,71,3,2,Sales Executive,1,Married,0,16,3,4,6,2,1.0,5,3,0,4
28,No,Non-Travel,1103.0,Research & Development,16.0,3,Medical,1947,3,Male,49,3,1,Research Scientist,3,Single,1,14,3,3,5,3,2.0,5,3,1,4
31,No,Non-Travel,976.0,Research & Development,3.0,2,Medical,1948,3,Male,48,3,1,Research Scientist,1,Divorced,1,13,3,4,4,3,4.0,4,2,2,3
36,No,Non-Travel,1351.0,Research & Development,9.0,4,Life Sciences,1949,1,Male,66,4,1,Laboratory Technician,2,Married,1,22,4,2,5,3,3.0,5,4,0,2
34,No,Travel_Rarely,,Sales,1.0,3,Marketing,1950,1,Male,32,3,3,Sales Executive,4,Single,1,21,4,1,14,3,2.0,14,8,2,1
34,No,Travel_Rarely,1239.0,Sales,13.0,4,Medical,1951,4,Male,39,3,3,Sales Executive,3,Divorced,1,18,3,3,9,2,2.0,8,7,1,1
26,No,Travel_Rarely,157.0,Research & Development,1.0,3,Medical,1952,3,Male,95,3,1,Laboratory Technician,1,Single,0,13,3,4,8,6,2.0,7,7,7,6
29,No,Travel_Rarely,136.0,Research & Development,1.0,3,Life Sciences,1954,1,Male,89,3,2,Healthcare Representative,1,Married,0,12,3,1,6,5,2.0,5,3,0,2
32,No,Non-Travel,1146.0,Research & Development,,4,Medical,1955,3,Female,34,3,2,Healthcare Representative,4,Divorced,5,18,3,2,9,6,3.0,5,1,1,2
31,No,Travel_Frequently,1125.0,Research & Development,1.0,3,Life Sciences,1956,4,Male,48,1,2,Research Scientist,1,Married,1,21,4,2,10,6,3.0,10,8,8,7
28,Yes,Travel_Rarely,1404.0,Research & Development,17.0,3,Technical Degree,1960,3,Male,32,2,1,Laboratory Technician,4,Divorced,5,12,3,1,6,2,2.0,4,1,0,3
38,No,Travel_Rarely,1404.0,Sales,1.0,3,Life Sciences,1961,1,Male,59,2,1,Sales Representative,1,Single,4,14,3,1,20,3,2.0,1,0,0,0
35,No,Travel_Rarely,1224.0,Sales,,4,Life Sciences,1962,3,Female,55,3,2,Sales Executive,4,Married,1,11,3,4,10,2,3.0,10,8,0,9
27,No,Travel_Rarely,954.0,Sales,9.0,3,Marketing,1965,4,Male,44,3,2,Sales Executive,4,Single,1,14,3,1,7,5,3.0,7,7,0,7
32,No,Travel_Rarely,1373.0,Research & Development,,4,Life Sciences,1966,4,Male,56,2,2,Manufacturing Director,4,Single,8,24,4,2,8,1,3.0,1,0,0,0
31,Yes,Travel_Frequently,754.0,Sales,26.0,4,Marketing,1967,1,Male,63,3,2,Sales Executive,4,Married,1,11,3,3,10,4,3.0,10,7,0,8
53,Yes,Travel_Rarely,1168.0,Sales,24.0,4,Life Sciences,1968,1,Male,66,3,3,Sales Executive,1,Single,6,13,3,2,15,2,2.0,2,2,2,2
54,No,Travel_Rarely,155.0,Research & Development,9.0,2,Life Sciences,1969,1,Female,67,3,2,Research Scientist,3,Married,3,11,3,3,9,6,2.0,4,3,2,3
33,No,Travel_Frequently,1303.0,Research & Development,7.0,2,Life Sciences,1970,4,Male,36,3,2,Healthcare Representative,3,Divorced,1,20,4,3,9,2,3.0,9,7,2,8
43,No,Travel_Rarely,574.0,Research & Development,11.0,3,Life Sciences,1971,1,Male,30,3,3,Healthcare Representative,3,Married,1,17,3,2,10,1,3.0,10,9,0,9
38,No,Travel_Frequently,1444.0,Human Resources,1.0,4,Other,1972,4,Male,88,3,1,Human Resources,2,Married,0,11,3,2,7,2,3.0,6,2,1,2
55,No,Travel_Rarely,,Human Resources,,4,Human Resources,1973,3,Male,71,4,5,Manager,2,Married,4,18,3,1,35,0,3.0,10,9,1,4
31,No,Travel_Rarely,1276.0,Research & Development,2.0,1,Medical,1974,4,Female,59,1,1,Laboratory Technician,4,Divorced,1,11,3,3,1,4,3.0,1,0,0,0
39,No,Travel_Rarely,119.0,Sales,15.0,4,Marketing,1975,2,Male,77,3,4,Sales Executive,1,Single,0,12,3,1,21,3,3.0,20,8,11,10
42,No,Non-Travel,335.0,Research & Development,23.0,2,Life Sciences,1976,4,Male,37,2,2,Research Scientist,3,Single,1,12,3,4,20,2,3.0,20,9,3,7
31,No,Non-Travel,697.0,Research & Development,,3,Medical,1979,3,Female,40,3,3,Research Director,3,Married,4,20,4,3,13,2,4.0,11,7,4,8
54,No,Travel_Rarely,157.0,Research & Development,10.0,3,Medical,1980,3,Female,77,3,2,Manufacturing Director,1,Single,6,19,3,4,9,3,,5,2,1,4
24,No,Travel_Rarely,771.0,Research & Development,,2,Life Sciences,1981,2,Male,45,2,2,Healthcare Representative,3,Single,1,12,3,2,4,2,,4,3,1,2
23,No,Travel_Rarely,571.0,Research & Development,,2,Other,1982,4,Male,78,3,1,Laboratory Technician,4,Single,1,13,3,3,5,6,4.0,5,2,1,4
40,No,Travel_Frequently,692.0,Research & Development,11.0,3,Technical Degree,1985,4,Female,73,3,2,Laboratory Technician,3,Married,1,11,3,1,10,2,4.0,10,9,9,4
40,No,Travel_Rarely,444.0,Sales,2.0,2,Marketing,1986,2,Female,92,3,2,Sales Executive,2,Married,3,14,3,3,15,4,3.0,11,8,5,10
25,No,Travel_Rarely,,Human Resources,2.0,3,Human Resources,1987,3,Female,82,3,1,Human Resources,2,Married,4,14,3,3,6,3,3.0,2,0,1,2
30,No,Travel_Rarely,911.0,Research & Development,1.0,2,Medical,1989,4,Male,76,3,1,Laboratory Technician,2,Married,1,13,3,3,12,6,2.0,12,8,1,7
25,No,Travel_Rarely,977.0,Research & Development,2.0,1,Other,1992,4,Male,57,3,1,Laboratory Technician,3,Divorced,6,19,3,3,7,2,2.0,2,2,0,2
47,No,Travel_Rarely,1180.0,Research & Development,,3,Medical,1993,1,Male,84,3,3,Healthcare Representative,3,Single,2,23,4,2,25,3,3.0,17,14,12,11
33,No,Non-Travel,1313.0,Research & Development,,2,Medical,1994,2,Male,59,2,1,Laboratory Technician,3,Divorced,1,12,3,3,1,2,2.0,1,1,0,0
38,No,Travel_Rarely,1321.0,Sales,1.0,4,Life Sciences,1995,4,Male,86,3,2,Sales Executive,2,Married,0,15,3,1,16,3,3.0,15,13,5,8
31,No,Travel_Rarely,1154.0,Sales,,2,Life Sciences,1996,1,Male,54,3,1,Sales Representative,3,Married,0,19,3,3,3,1,3.0,2,2,1,2
38,No,Travel_Frequently,508.0,Research & Development,6.0,4,Life Sciences,1997,1,Male,72,2,2,Manufacturing Director,3,Married,2,11,3,4,10,1,3.0,8,3,7,7
42,No,Travel_Rarely,557.0,Research & Development,18.0,4,Life Sciences,1998,4,Male,35,3,2,Research Scientist,1,Divorced,6,17,3,3,9,3,2.0,4,3,1,2
41,No,Travel_Rarely,642.0,Research & Development,1.0,3,Life Sciences,1999,4,Male,76,3,1,Research Scientist,4,Married,3,22,4,1,12,3,3.0,5,3,1,0
47,No,Non-Travel,1162.0,Research & Development,1.0,1,Medical,2000,3,Female,98,3,3,Research Director,2,Married,0,18,3,1,14,3,1.0,13,8,5,12
35,No,Travel_Rarely,1490.0,Research & Development,11.0,4,Medical,2003,4,Male,43,3,1,Laboratory Technician,3,Married,7,11,3,3,5,3,3.0,2,2,2,2
22,No,Travel_Rarely,581.0,Research & Development,1.0,2,Life Sciences,2007,4,Male,63,3,1,Research Scientist,3,Single,0,12,3,4,4,2,4.0,3,2,1,2
35,No,Travel_Rarely,,Research & Development,9.0,4,Medical,2008,2,Male,48,3,2,Research Scientist,3,Single,1,19,3,2,10,5,3.0,10,7,0,8
33,No,Travel_Rarely,501.0,Research & Development,,2,Medical,2009,2,Female,95,3,2,Healthcare Representative,4,Married,0,13,3,1,10,6,,9,7,8,1
32,No,Travel_Rarely,267.0,Research & Development,29.0,4,Life Sciences,2010,3,Female,49,2,1,Laboratory Technician,2,Single,1,13,3,3,6,3,3.0,6,2,4,1
40,No,Travel_Rarely,543.0,Research & Development,,4,Life Sciences,2012,1,Male,83,3,1,Laboratory Technician,4,Married,8,19,3,3,8,3,2.0,1,0,0,0
32,No,Travel_Rarely,234.0,Sales,1.0,4,Medical,2013,2,Male,68,2,1,Sales Representative,2,Married,0,14,3,2,3,2,3.0,2,2,2,2
39,No,Travel_Rarely,116.0,Research & Development,24.0,1,Life Sciences,2014,1,Male,52,3,2,Research Scientist,4,Single,7,13,3,1,18,2,,7,7,1,7
38,No,Travel_Rarely,201.0,Research & Development,,3,Medical,2015,2,Female,99,1,3,Research Director,3,Married,3,12,3,1,20,3,3.0,18,16,1,11
32,No,Travel_Rarely,801.0,Sales,,4,Marketing,2016,3,Female,48,3,3,Sales Executive,4,Married,1,19,3,3,14,3,3.0,14,10,5,7
37,No,Travel_Rarely,161.0,Research & Development,10.0,3,Life Sciences,2017,3,Female,42,4,3,Research Director,4,Married,1,25,4,1,16,2,3.0,16,11,6,8
25,No,Travel_Rarely,1382.0,Sales,,2,Other,2018,1,Female,85,3,2,Sales Executive,3,Divorced,0,22,4,2,6,3,2.0,5,3,0,4
52,No,Non-Travel,585.0,Sales,29.0,4,Life Sciences,2019,1,Male,40,3,1,Sales Representative,4,Divorced,2,15,3,2,16,3,2.0,9,8,0,0
44,No,Travel_Rarely,1037.0,Research & Development,1.0,3,Medical,2020,2,Male,42,3,1,Research Scientist,4,Single,6,12,3,3,6,2,3.0,4,3,1,2
21,No,Travel_Rarely,501.0,Sales,,1,Medical,2021,3,Male,58,3,1,Sales Representative,1,Single,1,11,3,4,2,6,3.0,2,2,1,2
39,No,Non-Travel,105.0,Research & Development,9.0,3,Life Sciences,2022,4,Male,87,3,5,Manager,4,Single,2,13,3,3,21,3,2.0,6,0,1,3
23,Yes,Travel_Frequently,638.0,Sales,9.0,3,Marketing,2023,4,Male,33,3,1,Sales Representative,1,Married,1,19,3,1,1,3,2.0,1,0,1,0
