squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price,category
33781,31,1,1,100,28936,6,3,1993,1,0,4467,3329,603,0,2,3392580.3,Luxury
40933,29,1,1,84,99838,1,10,2000,0,0,4791,9352,602,0,9,4100223,Basic
81301,14,1,1,46,97862,2,4,2017,0,0,5076,1467,974,1,2,8137029.7,Basic
67761,81,1,1,5,71456,1,10,1997,0,0,9383,7649,569,1,2,6785841.7,Basic
20744,43,0,1,97,83820,4,1,1994,1,0,4212,8532,917,0,2,2087930.4,Basic
65934,69,1,1,69,35528,3,3,2014,0,1,3580,7954,730,0,7,6602264.4,Basic
50877,87,1,1,89,10814,1,10,2002,0,1,9927,238,831,0,5,5097460.2,Basic
33055,10,0,1,12,63073,7,3,1990,1,0,1856,2969,713,0,4,3308068,Basic
75572,92,1,1,100,4321,3,10,1993,0,1,8113,9070,438,1,10,7572270.3,Basic
13914,4,1,0,70,9412,5,1,2020,1,1,1434,5700,298,0,10,1398582,Luxury
80604,85,0,0,51,29337,10,8,2021,0,1,7479,2097,447,1,9,8063954.1,Basic
29613,52,1,0,26,90964,2,10,2002,0,0,2501,498,123,1,3,2964803.2,Basic
81112,91,0,1,20,23925,5,2,1995,1,1,5331,2507,668,1,6,8117647.5,Basic
45860,83,1,1,26,68472,8,4,2019,1,1,1307,7015,411,1,1,4591104.9,Luxury
261,48,0,1,28,83598,9,3,2016,1,0,5927,8680,811,0,9,29996.6,Basic
68825,4,1,1,13,46478,2,9,1995,1,1,7692,6368,950,0,3,6888057.5,Luxury
26916,82,0,1,58,15630,1,3,1993,0,0,7167,6929,190,1,2,2696491.3,Basic
46421,43,1,0,23,27105,2,7,2021,1,1,1517,7148,382,0,8,4646143.1,Luxury
59816,55,0,0,8,39743,10,8,2019,0,0,5919,1635,154,1,10,5982821.9,Basic
11149,43,1,1,58,7818,1,1,1999,1,0,185,7129,754,1,2,1124971.9,Luxury
71042,13,0,1,62,23316,4,4,2006,1,0,5182,8349,114,0,7,7108064.6,Basic
11875,33,1,0,38,75759,4,6,2018,0,0,923,3004,544,0,9,1191250.8,Basic
63664,14,1,1,81,16902,4,7,2003,1,0,2863,2396,621,1,0,6373958.3,Luxury
57431,18,0,0,91,73010,10,3,2015,1,1,7969,840,879,0,7,5752664.5,Basic
52078,17,0,1,1,53361,4,6,1993,1,1,619,8032,424,0,8,5212915.3,Basic
70757,54,0,1,1,2053,4,2,2001,0,1,9549,5409,354,0,10,7078138.1,Basic
30556,23,0,0,81,84084,10,1,2002,1,1,2199,2424,599,0,1,3062451.2,Basic
16809,13,0,0,36,66887,8,10,2018,1,0,9979,152,334,0,1,1685229.8,Basic
5456,62,1,1,97,18199,6,2,2012,1,1,4099,2073,764,1,0,557575.2,Luxury
12130,10,1,0,60,10900,2,3,2012,1,0,4492,7274,775,1,2,1222904.2,Luxury
12551,24,0,0,53,78052,3,4,1992,0,1,7949,6819,134,0,9,1257504.2,Basic
61557,89,1,0,51,2036,9,2,2011,0,0,5354,5011,528,0,6,6163797.1,Basic
12939,55,0,0,48,27621,4,3,2006,0,0,2785,8311,292,0,7,1298332.6,Basic
85576,83,0,0,21,77949,3,2,1998,1,0,5884,3567,507,1,8,8558422.8,Basic
8064,33,1,0,27,1452,3,1,1992,0,0,2929,7491,468,0,6,811290.2,Basic
50599,93,1,1,89,21075,1,8,2016,0,1,3334,9130,719,0,5,5067362.6,Basic
53496,71,0,1,22,62086,4,8,1991,0,0,8619,8861,562,0,2,5354040.1,Basic
86405,77,1,0,75,37696,3,3,2015,0,0,5268,7017,302,1,10,8643680.5,Basic
18231,10,0,1,74,83758,2,3,1993,1,0,3157,6889,471,1,9,1832629.3,Basic
76918,24,0,0,27,69849,3,5,2021,0,1,4821,9985,438,1,8,7694890.1,Basic
40214,67,0,1,17,51436,9,1,2005,1,1,6917,3514,235,1,7,4028553.5,Basic
94801,98,1,0,79,38030,1,1,2011,0,1,8296,6111,495,0,5,9487999.1,Basic
20040,16,0,1,94,27517,6,3,2019,0,1,989,5169,105,1,1,2015414.9,Basic
49942,7,1,0,98,24546,1,2,2008,0,0,6138,4562,405,1,4,5003821.8,Basic
52974,73,1,1,24,11740,5,2,2004,0,0,5420,1466,623,0,3,5304662.4,Basic
62710,17,1,0,54,59437,4,9,2001,0,0,3620,922,217,1,7,6279618.1,Basic
66389,6,1,0,46,22064,7,8,2003,1,0,3359,2188,114,1,9,6644576.3,Luxury
40619,50,1,0,27,84676,4,1,1993,1,1,4313,2008,939,0,3,4066846.3,Luxury
59738,38,0,0,35,95952,1,8,2002,1,1,7656,1171,718,1,1,5975675.2,Basic
60842,28,1,0,4,70186,1,9,2018,0,1,5651,2170,423,0,1,6087203.8,Basic
95875,70,1,1,14,25701,4,8,1998,1,0,879,455,364,0,1,9597732.8,Luxury
44803,64,0,0,18,2557,10,9,1990,1,1,9121,3098,383,1,5,4483091,Basic
40633,34,1,1,1,79484,9,6,2002,1,0,7966,7459,238,1,3,4069305.2,Luxury
43359,53,0,1,9,53849,8,3,1991,0,1,9881,8847,418,1,4,4340729.1,Basic
98131,58,0,1,97,22812,7,2,2012,1,0,8286,6208,819,1,1,9822005.2,Basic
7101,73,0,1,6,62086,10,10,2012,1,1,9168,6768,912,1,5,715591.2,Basic
54469,53,0,0,88,42993,2,5,1999,0,1,9629,1626,178,0,3,5455583.9,Basic
67580,11,1,0,69,10759,4,10,2005,1,1,3729,1474,707,0,3,6765906.5,Luxury
69893,70,0,0,65,20478,10,3,2017,1,1,4797,1882,281,1,9,6991116.7,Basic
31704,62,1,0,40,51559,9,1,2004,1,0,4848,5869,682,1,4,3174667.4,Luxury
40557,64,1,0,19,70461,2,9,2008,1,0,6479,6685,194,0,4,4061491.8,Luxury
75293,31,0,0,89,91810,4,3,2021,1,1,2893,6950,166,1,6,7535976.1,Basic
87596,67,0,1,94,51487,7,2,2006,0,1,4344,1645,828,1,1,8772432.6,Basic
77252,86,1,0,61,10655,5,5,1991,0,1,5703,1552,245,1,10,7730648.1,Basic
45963,28,0,1,55,47735,10,8,2019,1,0,1367,3163,974,0,0,4607265.9,Basic
36048,57,0,1,100,80407,9,2,2006,0,0,3145,9902,310,0,1,3614178.6,Basic
16058,46,0,1,58,49046,10,2,2009,1,0,5886,597,627,1,7,1612601.9,Basic
50678,76,0,0,32,93121,3,1,1992,1,1,6423,8856,569,1,8,5071621.2,Basic
34835,98,0,0,64,40630,9,8,1997,1,1,4989,9405,495,0,4,3489669.7,Basic
80249,52,1,0,43,65461,5,3,2008,1,1,1972,4336,695,0,1,8034277.8,Luxury
93670,99,1,0,4,22067,4,10,2000,0,1,9084,340,898,0,5,9372029,Basic
73734,37,0,0,13,59519,2,9,2011,1,1,589,6587,969,0,7,7374998.1,Basic
5058,64,1,1,63,55888,5,7,2010,0,0,1113,6356,987,0,10,514459,Basic
24957,3,1,1,83,16355,8,7,1995,0,0,2558,3309,609,0,8,2506130.5,Basic
7764,45,0,0,11,38153,9,1,1998,1,1,4666,2621,459,0,4,777955.8,Basic
93664,34,1,0,39,73912,7,3,2010,0,0,8170,6042,984,1,4,9371580,Basic
53104,91,1,0,4,42256,9,2,2016,1,1,4450,7198,664,0,9,5314198.6,Luxury
57990,26,1,1,11,8626,4,7,2012,0,0,2835,8002,333,0,0,5802883.2,Basic
84308,40,0,0,52,54699,6,5,2005,0,0,5519,206,194,0,0,8433276.5,Basic
48559,58,0,0,97,28966,2,6,2008,0,0,8229,4363,409,0,9,4864445.8,Basic
59971,45,0,0,54,69967,9,5,1998,1,0,6152,9751,783,1,4,6000649.8,Basic
29004,29,1,1,53,78322,6,3,2021,0,1,3301,6940,411,0,2,2908364.1,Basic
45524,90,1,0,56,56071,4,5,2013,0,0,4940,8585,983,0,9,4562413.3,Basic
18844,88,0,0,100,48241,6,7,2006,1,1,4219,7871,355,1,4,1887200.6,Basic
61141,97,0,1,83,8703,7,4,1997,0,0,1208,3713,333,0,5,6121399.7,Basic
21261,50,1,1,4,49121,2,9,1998,1,1,3451,4990,497,1,3,2131594.8,Luxury
95602,86,0,1,64,1265,3,4,2008,0,0,4503,7928,928,0,6,9566578.8,Basic
8708,96,1,0,79,72852,9,4,2007,1,1,8277,4204,967,0,9,879427.7,Luxury
91342,52,0,1,49,93512,7,8,1999,1,0,9644,4072,950,0,3,9143600.9,Basic
7789,28,1,0,92,35371,6,7,1998,0,0,8583,1004,147,0,7,784603.8,Basic
56726,12,1,1,81,63839,3,8,2018,0,1,8957,2609,815,1,8,5683041.8,Basic
40784,49,0,1,98,98513,2,3,2018,1,1,6682,9581,664,1,9,4085952.8,Basic
9448,58,1,0,49,93978,1,4,2020,1,1,3506,3320,139,1,8,952004,Luxury
6570,80,1,1,52,55389,7,5,2010,1,1,7057,7031,741,1,6,667714,Luxury
23213,89,0,1,42,83553,2,8,2018,1,1,43,3732,999,0,6,2327859.8,Basic
26444,43,1,0,4,5572,7,10,2017,0,0,1460,6541,664,0,9,2649524.7,Basic
23320,96,0,0,88,58102,10,6,2013,0,0,9034,90,826,1,6,2337805.3,Basic
92782,26,1,1,77,58537,1,10,1990,1,1,5183,2000,493,0,5,9287161,Luxury
86163,4,0,0,59,77659,2,9,2020,0,0,342,8276,953,1,0,8621912,Basic
10128,44,1,1,30,84658,10,3,1994,1,0,3329,9622,835,0,3,1021009.4,Luxury
9861,87,0,1,26,47978,4,6,2020,0,1,3974,7211,837,1,1,990552,Basic
70435,46,0,1,58,45889,3,10,2013,0,0,5236,1776,348,1,8,7048486.3,Basic
67843,60,0,0,45,75296,3,4,2018,0,1,2665,9284,841,1,0,6786741.8,Basic
2871,83,1,1,44,52126,10,4,2018,0,0,3500,733,732,0,9,298537.8,Basic
9008,42,1,0,65,52822,8,6,2019,1,1,8933,8978,277,0,4,907736.9,Luxury
40037,5,0,1,96,42626,9,6,1995,1,1,7930,9128,141,1,9,4012108.5,Basic
11260,75,0,0,67,69016,3,9,2008,1,0,9068,4289,976,1,6,1131709.8,Basic
41212,31,0,0,98,83668,3,5,2013,1,0,9750,7409,423,0,0,4128709.3,Basic
91743,28,0,1,40,25035,7,5,2000,1,0,195,2238,697,1,2,9181611,Basic
45738,30,1,1,69,42532,9,10,2021,0,0,5941,5641,445,0,8,4583032.1,Basic
636,47,0,1,59,29589,5,3,2001,0,1,4476,2053,899,0,8,73625.1,Basic
37171,56,1,0,61,75390,6,2,2004,1,0,3036,8473,329,0,2,3723277.4,Luxury
11646,40,0,1,66,52451,1,10,1997,1,0,2915,5191,900,1,2,1169371.7,Basic
5620,94,0,0,56,99851,7,4,1996,0,0,7397,8570,308,1,10,566525.6,Basic
19373,99,1,1,75,82403,4,4,1997,0,0,3854,2438,207,1,3,1949240.7,Basic
32794,97,0,0,7,60293,4,3,1996,0,0,506,8511,880,1,2,3279960.6,Basic
28373,73,0,0,83,4970,5,2,1993,0,0,9556,8121,121,0,6,2842729.3,Basic
89823,82,1,0,26,65210,4,7,2002,0,0,5024,4287,948,1,10,8987070.2,Basic
64533,32,0,0,5,17524,9,7,2010,0,0,7748,9485,250,1,8,6454096,Basic
17515,12,0,0,64,81495,4,8,1992,0,0,1868,1371,150,1,0,1754203.2,Basic
24040,90,0,1,93,79188,1,8,2015,0,0,6085,6578,665,0,10,2412253.5,Basic
48289,68,1,0,19,51010,3,7,2015,1,0,8842,4008,734,1,0,4835241.5,Luxury
17513,98,0,0,36,58565,3,6,2020,1,1,9743,1700,705,1,10,1754716,Basic
20401,88,1,1,3,18235,6,8,1994,0,1,8548,3330,313,1,1,2047409.4,Basic
6009,55,0,1,56,24848,6,7,2019,1,1,3216,1084,679,1,9,610176.9,Basic
85104,7,1,0,37,23443,9,6,2014,1,1,4537,5629,103,1,2,8517206.4,Luxury
65886,71,1,0,15,97439,10,8,2012,0,1,187,9089,626,1,4,6592196.2,Basic
79096,79,1,1,15,30646,1,7,2005,1,0,202,5657,698,1,8,7917449.5,Luxury
95098,30,0,0,4,17095,4,9,2002,0,0,9545,1344,501,1,2,9510300.2,Basic
54336,38,1,1,13,48360,4,9,2005,1,1,1340,3632,399,0,7,5442172.5,Luxury
85300,98,1,0,64,93491,5,9,2002,1,0,8803,6687,768,0,3,8536653.2,Luxury
40906,58,0,1,29,15447,8,9,2008,0,0,9059,4328,201,1,9,4094554.8,Basic
82585,80,0,1,82,65846,10,1,2004,0,0,3254,7812,482,0,0,8265084.4,Basic
73021,10,1,0,76,78549,1,2,2002,0,0,5032,7767,813,0,4,7311448.2,Basic
57044,25,0,0,93,2309,6,6,1992,1,0,2439,2443,527,1,4,5713004.2,Basic
78882,100,1,0,63,73080,10,8,2014,0,1,6371,5019,134,0,6,7893540.4,Basic
56013,46,1,1,64,50170,8,6,2000,1,1,6404,6739,998,1,8,5611203,Luxury
60863,52,0,0,44,33691,1,5,2005,1,1,3822,9663,692,1,4,6091262.5,Basic
83520,39,0,1,37,89961,10,10,1992,0,1,9349,8127,516,0,2,8359050.2,Basic
71848,86,0,0,61,44526,10,2,2017,1,0,5743,5290,175,1,2,7189666.7,Basic
69067,37,1,0,62,28313,1,7,2020,1,0,8829,2341,563,0,4,6911055,Luxury
79653,4,0,1,19,78020,4,1,2013,1,1,9783,989,513,0,7,7972109.3,Basic
16977,46,1,1,54,36800,3,6,2019,0,1,8832,4081,416,0,6,1706568.9,Basic
13594,8,0,0,73,26020,8,1,2019,0,0,8145,4420,968,1,9,1365330.9,Basic
4711,98,0,1,80,93410,7,5,2007,1,1,7325,6629,813,1,0,478449.7,Basic
89124,33,0,1,62,29301,3,3,1993,1,0,5314,274,806,1,10,8919357.3,Basic
62599,8,0,1,37,9244,9,10,2012,0,1,428,2077,909,1,0,6268809.2,Basic
74572,74,1,0,48,16796,6,9,2013,1,1,1473,8373,477,1,4,7463538.3,Luxury
56197,81,0,1,39,73580,7,2,2006,0,1,3004,3488,983,1,1,5625138.6,Basic
66687,95,1,0,21,17551,4,10,2000,0,1,3649,5983,926,0,4,6675401,Basic
47519,8,1,1,95,3013,8,10,2006,1,0,87,5881,814,1,9,4759722.6,Luxury
21581,26,0,0,77,32881,2,6,2007,0,0,9960,6450,811,1,0,2166100.7,Basic
16956,25,0,1,69,20483,10,6,2018,0,0,956,3480,715,1,7,1705161.8,Basic
56148,84,0,1,16,72996,5,4,2017,0,0,6716,3388,893,1,8,5617858.7,Basic
85429,20,0,0,28,59987,7,8,2014,1,1,2582,330,918,0,3,8546147.4,Basic
84058,64,0,0,99,14929,3,7,2004,1,0,8861,6626,429,0,2,8415755.4,Basic
18604,63,0,0,23,15859,1,10,2003,1,0,96,7979,995,1,4,1861172.3,Basic
90179,27,0,0,66,53762,1,7,2009,1,1,6791,3873,794,1,9,9023038.9,Basic
60135,62,1,1,86,83668,9,1,2001,1,0,7680,3658,255,0,5,6024974.1,Luxury
45506,87,0,1,60,76009,4,1,2016,0,1,5264,4245,852,0,9,4556396.6,Basic
95730,43,1,1,85,59791,10,8,2011,0,0,5571,1868,257,0,9,9583824.1,Basic
51121,83,1,1,89,67182,9,8,2017,1,0,1889,8858,230,1,9,5123563.7,Luxury
63915,68,0,0,49,73129,10,4,2009,1,0,260,9525,593,1,4,6395585.9,Basic
9629,14,1,0,16,75989,4,3,2004,0,1,4944,3082,257,1,8,968526.4,Basic
68837,64,1,0,50,24666,3,6,2003,1,0,171,8899,946,0,4,6887892.3,Luxury
39239,29,0,1,97,59671,8,2,2002,1,0,1749,643,986,0,10,3933198.2,Basic
58917,83,1,0,29,10245,3,1,1996,0,0,9028,9582,298,0,0,5898396.6,Basic
46921,77,1,1,44,97176,7,6,2011,1,1,6850,5074,520,1,10,4697734.1,Luxury
65555,94,1,0,88,49355,8,5,2021,0,1,7947,3287,555,0,0,6565694.1,Basic
2355,94,0,0,95,74657,8,9,2010,1,1,9559,9771,947,1,1,246001,Basic
21851,93,0,1,57,85169,6,3,2014,0,0,1607,8377,168,1,2,2188090.4,Basic
19677,43,1,0,79,13663,9,8,2000,0,1,1119,3919,375,0,8,1979423,Basic
39661,59,0,0,83,97719,1,9,2000,0,1,6114,6989,386,0,3,3974103,Basic
20967,33,1,0,97,72112,5,9,1995,0,1,2125,2135,210,1,4,2108465.5,Basic
9057,34,0,0,50,11291,4,8,2007,1,0,1790,9325,383,0,8,906900.7,Basic
46301,51,1,0,48,51536,7,2,2018,1,1,8001,3841,421,1,9,4637166.8,Luxury
92238,44,1,1,63,66384,8,1,1998,0,0,3227,8131,718,1,1,9237221.8,Basic
41880,55,0,1,87,28219,9,5,2014,0,0,9227,4688,211,0,2,4192229.4,Basic
44459,50,1,0,62,1648,2,5,1994,1,0,3300,9955,622,0,7,4452340.4,Luxury
10821,73,0,1,17,8265,5,2,1998,0,0,2933,6153,143,0,8,1086242.8,Basic
24560,68,0,1,3,40529,5,8,2019,0,0,861,2701,576,1,6,2457903.9,Basic
864,17,1,0,15,51196,5,2,1999,0,1,2420,9941,427,0,9,89905.9,Basic
23212,2,1,0,90,98531,8,2,2015,1,0,5228,2040,796,0,8,2327333.5,Luxury
31459,86,1,1,27,61694,10,9,1995,0,0,1588,2201,789,0,0,3155046.5,Basic
80206,28,0,1,42,13253,10,4,2014,0,1,4620,6153,854,1,10,8027224.4,Basic
48926,54,1,0,57,76290,1,3,1990,0,1,5018,1472,358,0,3,4896578,Basic
9109,76,1,1,83,63352,4,9,1997,0,1,823,7919,861,1,8,923884.7,Basic
48403,62,0,0,3,52029,4,9,1996,1,0,5786,9954,941,0,10,4841127.6,Basic
12011,74,1,1,28,40165,9,10,2018,1,1,8374,5131,905,0,1,1208645.8,Luxury
6470,57,1,1,48,67161,4,8,2012,1,0,2423,8794,868,1,6,656687.2,Luxury
55872,56,0,1,4,28242,9,10,2018,1,1,8581,9861,191,0,8,5591474.8,Basic
37213,79,0,1,95,89561,7,9,1996,1,0,4803,8253,531,1,2,3734467.6,Basic
55851,3,1,1,11,45177,1,3,1994,1,0,1044,660,646,1,9,5592415.4,Luxury
48395,65,0,1,38,38471,8,6,2011,0,0,9736,1440,667,0,4,4845798.1,Basic
27946,86,1,0,15,92094,3,3,2009,1,0,1481,9240,705,1,9,2797128.9,Luxury
12066,49,0,0,41,76434,6,7,2012,0,1,3581,4275,730,1,8,1207916.2,Basic
59109,45,0,1,21,97310,6,5,1993,0,0,2002,5507,407,0,0,5914617.3,Basic
57801,64,1,0,41,43210,3,6,2019,0,1,4958,1537,169,0,0,5787838.9,Basic
1448,85,0,0,99,9174,9,7,2020,0,0,671,6270,895,1,8,154560,Basic
40571,8,0,0,18,6526,6,9,2014,1,0,4006,7710,658,1,8,4058935.4,Basic
85030,1,1,0,48,19069,6,5,2009,0,0,7631,476,815,0,4,8509868.9,Basic
26690,37,1,1,15,57994,1,6,2016,0,1,5625,8297,203,1,4,2677484.6,Basic
97110,95,0,1,21,19698,6,8,2018,1,1,6780,3819,240,1,5,9717346.8,Basic
77591,36,1,0,79,48726,8,7,2002,1,0,7732,7509,127,0,1,7767753.2,Luxury
10109,6,0,0,81,22719,5,7,1990,1,1,8202,590,716,0,10,1018391,Basic
3712,89,1,0,62,96538,8,4,1990,1,0,443,1872,642,0,8,378944,Luxury
61485,74,0,0,17,73421,3,9,2008,1,0,7471,6422,501,0,7,6150376.8,Basic
39818,4,1,0,94,98076,6,5,2009,0,0,6521,7389,148,1,2,3990192.9,Basic
24064,79,1,1,59,20729,7,1,2005,1,1,10,3969,985,1,8,2414680.5,Luxury
76818,13,0,0,81,43542,1,9,2016,0,1,9229,4981,612,1,9,7688569.6,Basic
96767,62,0,0,66,30455,9,4,1997,0,0,8252,8145,167,0,5,9680781.7,Basic
7184,30,1,0,11,96158,1,1,2008,0,0,3658,4164,387,0,7,724159.8,Basic
63062,60,0,0,37,73988,10,8,2003,0,1,3391,5307,948,0,2,6307914.3,Basic
33793,63,1,0,42,55220,2,4,2000,1,0,9494,4010,784,1,5,3386082,Luxury
26089,2,0,0,60,75957,6,3,1999,1,1,6541,2412,616,0,7,2615439.9,Basic
9223,50,0,0,74,56384,5,10,2006,1,1,7438,7970,976,1,9,927886.6,Basic
64717,8,1,0,64,66333,4,6,2008,0,1,103,4933,300,0,3,6479615.8,Basic
1513,95,0,0,43,99468,2,9,2002,1,1,2504,8951,718,0,10,155010.2,Basic
89008,84,1,1,72,4547,4,9,2015,0,1,1106,6566,777,0,1,8911947.5,Basic
4803,42,0,0,79,95739,3,6,2006,0,1,6414,8347,779,0,9,485590.6,Basic
64128,36,1,0,48,91696,6,10,2009,1,1,3220,9542,642,1,0,6418143.9,Luxury
47956,61,0,0,69,39644,9,10,2016,1,0,3515,3972,959,0,1,4800729.6,Basic
96915,20,1,0,23,12882,10,10,2020,0,0,3272,8097,920,1,7,9695754,Basic
98025,98,1,0,90,26276,6,1,2005,0,1,4543,655,251,0,4,9813291.5,Basic
95148,52,0,0,100,66463,5,10,2008,1,1,8257,779,339,0,10,9522550.8,Basic
93283,87,0,1,25,38486,10,7,1996,1,0,4915,7580,378,1,9,9333627.6,Basic
80837,82,1,0,70,11128,9,4,1993,1,0,6217,8853,285,1,1,8089906.3,Luxury
64869,79,1,0,22,62659,5,8,1996,0,1,70,6804,637,1,4,6492457.6,Basic
44750,96,0,0,94,78156,10,5,2018,0,1,8957,1252,108,1,3,4479097.8,Basic
55840,89,0,1,11,56766,4,6,1995,0,0,9314,3519,912,0,2,5588693.5,Basic
40934,51,0,0,41,30430,6,9,2018,1,1,1270,185,530,0,7,4096884.8,Basic
32951,20,1,0,53,75542,5,1,1992,0,1,1204,8965,752,0,0,3300626.2,Basic
99552,28,1,1,49,50409,10,1,1993,1,0,1361,1127,525,1,6,9964331.3,Luxury
62093,12,0,1,94,65064,9,2,2004,1,0,9421,7699,777,1,2,6222279.4,Basic
72445,92,1,0,26,98594,9,1,2013,1,1,5714,3261,746,0,0,7249734.3,Luxury
83352,88,1,1,91,4816,3,6,2010,1,0,1045,5911,841,0,8,8348414,Luxury
65494,74,1,0,91,7397,2,4,2004,1,1,8641,4672,915,0,0,6562471.4,Luxury
11084,97,0,1,79,50171,4,7,1998,1,0,6932,9633,946,0,2,1113370.8,Basic
81974,86,1,0,78,88702,10,2,2013,0,1,2472,335,535,1,1,8207704.3,Basic
81262,32,1,0,41,1213,4,10,1991,1,0,7324,1876,846,1,10,8132826.1,Luxury
78453,28,1,1,83,48638,9,5,1997,1,0,6247,8873,776,0,7,7859262.7,Luxury
5598,10,0,0,38,94927,3,6,1994,0,1,5818,1570,825,0,0,562211.4,Basic
58852,48,1,1,79,75918,2,6,1992,0,1,7200,7657,956,1,2,5892490.2,Basic
32389,73,1,1,86,13176,10,2,2007,0,0,6047,5764,466,0,5,3247575.7,Basic
57798,52,0,1,31,51301,7,1,2017,0,0,3441,7750,359,0,7,5783464.7,Basic
45947,16,0,0,15,87857,5,7,1999,1,0,91,4894,103,0,5,4595814.9,Basic
74390,42,1,0,14,86650,5,1,2013,0,1,4284,9971,253,0,10,7441689.3,Basic
56711,54,0,1,1,46415,8,10,1994,1,1,9545,9701,143,0,6,5673734.4,Basic
10048,75,0,0,34,19158,5,3,1991,0,0,3960,4166,729,0,1,1006643.1,Basic
68783,15,0,0,80,19508,4,10,1994,0,0,6498,2439,403,1,9,6885739.4,Basic
27586,100,0,0,64,65098,4,5,2011,0,0,7988,6567,266,0,8,2762137.1,Basic
74190,42,1,0,67,25155,4,3,2017,0,1,3328,4927,107,0,1,7425893.7,Basic
77724,78,0,0,79,83477,3,2,1995,0,0,8324,6918,982,1,10,7779385.5,Basic
78851,24,0,1,53,6869,9,9,1998,0,0,5929,1703,331,0,4,7891785.8,Basic
88521,38,1,0,97,90217,8,1,2018,0,1,2986,6632,495,1,1,8857964.8,Basic
72527,14,1,1,12,84533,9,6,1995,1,0,8820,9541,418,0,7,7256618.5,Luxury
10987,48,1,1,93,63363,3,8,1997,1,1,2372,4559,633,0,0,1106231.7,Luxury
81531,57,0,1,2,53236,7,1,1990,0,0,6192,9969,736,1,2,8158198,Basic
67870,60,1,1,24,18153,4,3,2007,1,0,4460,9990,543,1,4,6793060.7,Luxury
68738,8,0,1,74,40326,8,4,2010,0,0,8272,3502,852,0,4,6884205,Basic
48452,5,1,0,53,71646,7,1,1997,1,1,8321,1905,482,0,10,4853030.7,Luxury
51040,60,0,0,38,41889,8,4,2016,1,0,2295,1439,437,1,6,5107385.6,Basic
71549,58,1,1,85,70332,3,9,1996,0,0,1431,1075,671,1,9,7163168.6,Basic
60828,73,0,1,84,28914,6,5,2018,1,0,3052,3870,263,0,6,6089951.8,Basic
59348,61,0,1,19,30404,7,7,2012,0,0,2240,5217,959,1,6,5938039.2,Basic
26861,69,0,0,19,4795,2,9,2013,0,1,7106,7748,989,1,2,2687627.3,Basic
43278,23,1,1,99,50432,5,9,2021,1,1,2231,7900,385,1,8,4340381.1,Luxury
41494,32,0,1,34,94675,8,4,2017,1,1,568,8833,563,0,4,4155958.7,Basic
27881,8,0,0,92,11901,10,8,1995,1,1,8449,434,405,0,3,2797847.5,Basic
8114,86,0,1,44,63646,8,8,2017,1,1,7951,8257,902,1,3,817743.7,Basic
92373,79,0,1,74,65143,2,8,2016,0,0,2690,2939,955,0,5,9247617.6,Basic
95337,63,1,0,65,79838,7,7,2007,1,0,602,2692,335,0,6,9543247.7,Luxury
5246,49,1,0,51,22707,3,8,1998,1,1,2117,4370,205,0,6,532545.8,Luxury
52337,42,1,0,70,26023,6,2,1999,0,1,1473,9520,130,0,7,5243778.9,Basic
14894,65,0,1,40,36631,4,6,2018,1,1,6,9098,712,1,0,1495322.8,Basic
87840,77,0,0,69,21101,10,9,2003,1,1,7475,4830,752,1,2,8785859.3,Basic
47765,15,0,1,66,14101,4,5,2007,1,1,5106,5280,431,0,10,4781324.7,Basic
99510,58,0,0,5,25524,7,2,2002,1,0,8701,2390,872,0,7,9951800.2,Basic
21364,73,1,1,42,64233,9,1,1996,1,1,370,6597,157,0,3,2145401.6,Luxury
58774,62,0,1,84,83549,6,3,1991,1,0,6622,2486,353,1,4,5884531.1,Basic
80922,7,1,1,98,2387,1,8,2002,0,0,9705,7940,734,1,1,8105660.2,Basic
62302,41,0,1,91,47651,8,2,2010,1,0,2825,9157,198,0,4,6239702,Basic
98032,81,1,1,41,82943,9,5,1999,0,0,2870,4546,424,0,10,9812466.9,Basic
42363,31,0,1,14,89548,10,2,2020,0,1,3781,1581,365,1,2,4238826,Basic
21536,48,1,1,67,63470,7,10,2016,0,0,3622,3477,530,0,5,2165059.6,Basic
86732,35,0,0,99,78316,2,1,1996,1,1,2333,262,726,0,10,8680037.6,Basic
49305,80,0,1,87,17394,6,1,2006,1,0,8898,3793,833,0,4,4939975.6,Basic
48820,57,1,1,31,20037,10,4,2007,1,1,7139,5536,976,0,1,4890832.7,Luxury
23407,51,0,1,53,67593,2,9,1997,1,1,8824,9552,847,1,1,2350099.7,Basic
14611,94,0,1,48,33314,9,3,2014,1,0,3271,2658,655,1,3,1468749.4,Basic
17368,92,1,1,37,35975,9,8,1991,0,0,4261,8875,642,0,9,1745031.1,Basic
77927,11,0,0,39,82622,1,8,2011,1,0,7644,3303,230,1,9,7796739.1,Basic
71436,8,1,1,26,84882,7,8,1994,0,1,328,8038,905,1,3,7149795.4,Basic
82643,84,0,1,77,21741,10,2,2003,1,0,663,3740,496,1,5,8274608.3,Basic
65273,91,0,1,29,78580,10,9,2019,0,0,4089,6156,937,0,8,6533559.9,Basic
58871,78,0,0,60,6876,2,3,2000,0,1,8474,6584,327,0,8,5893000,Basic
93506,86,1,0,73,7298,10,5,2004,0,0,661,6615,850,1,1,9355304.4,Basic
