User_ID|Gender|Age|Occupation|City_Category|Stay_In_Current_City_Years|Marital_Status
1001171|M|46-50|12|A|2|1
1001197|M|36-45|1|C|1|0
1001200|M|0-17|0|C|4+|0
1001229|F|26-35|4|C|0|1
1001290|M|36-45|0|C|1|0
1001310|M|46-50|0|C|4+|1
1001318|M|18-25|16|B|4+|1
1001363|M|51-55|7|B|3|0
1001368|F|26-35|3|C|1|0
1001379|F|55+|13|C|2|1
1001394|F|26-35|3|A|0|0
1001416|M|26-35|14|B|1|1
1001435|M|26-35|14|A|4+|0
1001445|M|26-35|2|C|1|1
1001462|M|36-45|16|B|2|1
1001518|M|26-35|2|C|1|0
1001522|M|36-45|20|A|0|1
1001531|M|46-50|17|C|2|1
1001534|M|51-55|12|C|3|1
1001537|M|18-25|20|B|0|0
1001539|M|26-35|3|C|1|0
1001549|M|36-45|6|C|4+|0
1001558|M|18-25|6|A|1|1
1001559|M|36-45|8|A|1|0
1001568|F|0-17|10|C|1|0
1001573|M|0-17|0|C|4+|0
1001604|M|26-35|11|B|1|1
1001621|M|26-35|4|C|1|0
1001633|F|46-50|7|B|2|1
1001638|F|18-25|17|B|3|0
1001653|M|18-25|0|A|4+|0
1001661|M|36-45|7|B|0|1
1001708|M|26-35|0|C|4+|0
1001725|M|18-25|19|C|4+|1
1001730|F|18-25|4|C|1|0
1001772|M|55+|2|C|1|0
1001773|M|18-25|4|B|1|0
1001821|M|26-35|20|C|2|0
1001829|M|26-35|16|C|2|1
1001840|M|26-35|12|B|1|0
1001844|F|18-25|4|A|4+|1
1001846|M|46-50|12|B|2|0
1001848|M|36-45|5|A|4+|1
1001857|M|0-17|10|C|3|0
1001864|M|36-45|7|B|2|0
1001869|M|46-50|14|C|4+|1
1001872|M|51-55|20|C|2|0
1001900|M|55+|12|A|3|1
1001919|M|0-17|0|C|1|0
1001935|M|0-17|10|B|1|0
1001936|M|36-45|0|C|1|0
1001959|F|51-55|13|C|1|0
1001987|M|26-35|17|C|3|0
1002019|M|51-55|1|B|1|1
1002080|M|26-35|11|C|2|0
1002107|M|26-35|1|A|3|1
1002118|M|26-35|14|A|1|1
1002133|F|0-17|10|C|3|0
1002135|M|51-55|1|C|0|0
1002142|F|46-50|14|C|2|1
1002182|F|26-35|4|C|1|1
1002191|M|18-25|4|C|4+|0
1002226|F|26-35|7|A|3|0
1002227|M|51-55|14|C|1|1
1002229|M|46-50|0|C|0|0
1002295|M|46-50|11|C|1|1
1002315|M|55+|7|C|4+|1
1002326|M|18-25|4|C|2|0
1002328|M|55+|7|C|2|1
1002333|M|51-55|6|C|0|1
1002337|M|36-45|17|B|1|0
1002358|F|55+|6|B|1|0
1002360|M|51-55|6|A|0|1
1002363|M|51-55|14|C|3|0
1002375|F|51-55|7|C|1|0
1002377|M|36-45|0|C|3|1
1002384|M|36-45|17|C|1|0
1002385|F|46-50|2|B|3|0
1002412|M|55+|13|C|1|0
1002413|F|55+|7|C|1|1
1002431|F|26-35|4|A|0|0
1002433|M|26-35|4|A|1|0
1002450|M|46-50|16|C|1|0
1002471|M|51-55|13|C|2|1
1002488|F|46-50|2|C|2|0
1002495|F|18-25|4|C|4+|0
1002524|F|55+|9|C|2|1
1002527|M|36-45|15|C|2|0
1002534|F|51-55|6|A|2|1
1002545|M|55+|13|B|2|1
1002549|M|55+|13|C|3|1
1002553|M|26-35|7|C|0|0
1002563|M|46-50|13|C|0|0
1002591|M|18-25|1|C|2|1
1002612|F|46-50|3|C|1|1
1002615|M|26-35|7|C|2|1
1002619|M|36-45|12|C|1|0
1002623|M|55+|1|C|2|1
1002626|M|55+|1|C|3|1
1002633|F|36-45|9|C|1|1
1002652|M|36-45|20|C|2|1
1002658|M|26-35|7|A|3|0
1002662|M|26-35|17|C|4+|0
1002667|F|36-45|6|C|1|1
1002677|F|36-45|7|C|4+|0
1002690|M|26-35|7|C|3|1
1002698|F|26-35|2|B|0|1
1002708|M|26-35|7|C|2|1
1002709|F|26-35|0|A|3|0
1002716|F|51-55|4|C|3|1
1002739|F|36-45|7|C|1|0
1002746|M|51-55|14|C|3|1
1002758|M|55+|8|C|0|1
1002791|M|55+|7|A|1|1
1002805|M|55+|19|B|1|1
1002815|M|36-45|17|C|1|0
1002816|M|26-35|7|C|4+|1
1002821|M|18-25|20|B|3|0
1002843|F|26-35|4|A|4+|0
1002850|M|18-25|20|B|4+|0
1002851|F|26-35|7|A|3|1
1002867|M|46-50|17|C|3|1
1002871|F|26-35|14|C|1|0
1002893|M|26-35|1|B|4+|0
1002898|M|18-25|4|B|4+|0
1002902|M|26-35|12|C|0|0
1002924|F|18-25|4|B|4+|0
1002925|F|26-35|4|C|3|0
1002932|M|26-35|12|C|3|0
1002964|M|26-35|17|B|3|0
1002979|M|36-45|2|B|1|0
1003009|F|36-45|3|A|3|1
1003021|F|46-50|15|C|1|1
1003068|F|36-45|9|C|2|1
1003088|F|26-35|4|C|4+|0
1003103|M|26-35|20|C|4+|1
1003117|M|36-45|0|C|4+|1
1003120|M|18-25|4|B|3|1
1003133|M|18-25|4|C|1|0
1003176|M|26-35|17|C|4+|1
1003186|M|51-55|1|A|3|0
1003188|M|55+|13|A|4+|1
1003214|F|55+|7|A|2|0
1003221|M|26-35|0|C|0|0
1003247|M|36-45|15|B|4+|0
1003255|F|26-35|15|C|1|1
1003276|M|26-35|20|B|2|1
1003287|M|55+|13|C|1|1
1003289|M|46-50|6|C|1|1
1003293|M|46-50|14|B|2|1
1003307|M|51-55|6|C|1|1
1003310|M|46-50|14|C|0|1
1003325|F|36-45|14|C|2|1
1003344|M|36-45|0|C|2|0
1003375|M|26-35|4|C|4+|1
1003406|F|26-35|7|C|4+|0
1003407|F|46-50|5|C|1|0
1003409|M|26-35|4|C|4+|1
1003421|M|46-50|7|B|3|1
1003437|F|26-35|0|C|2|1
1003446|M|26-35|7|C|1|0
1003448|F|18-25|3|A|4+|0
1003452|M|26-35|14|C|1|1
1003455|F|26-35|0|C|2|0
1003459|M|18-25|4|C|0|0
1003495|M|18-25|4|B|0|0
1003502|F|18-25|7|C|4+|1
1003566|M|46-50|0|C|3|0
1003584|M|18-25|0|C|4+|1
1003587|M|36-45|3|C|1|0
1003602|M|26-35|12|C|3|0
1003623|M|36-45|11|C|1|0
1003627|F|36-45|1|C|2|1
1003631|M|18-25|4|B|4+|0
1003632|M|51-55|11|C|4+|1
1003636|M|26-35|0|C|2|1
1003668|F|46-50|7|C|1|1
1003722|M|26-35|18|C|4+|0
1003734|M|18-25|4|C|1|0
1003738|M|46-50|7|C|0|1
1003783|M|26-35|7|C|2|0
1003786|F|26-35|0|B|4+|0
1003809|M|36-45|6|C|1|0
1003813|M|36-45|7|C|2|0
1003818|M|46-50|17|C|0|1
1003851|M|26-35|12|A|0|0
1003863|M|26-35|0|C|2|0
1003870|M|26-35|17|C|0|0
1003883|M|51-55|16|C|2|1
1003899|M|26-35|17|A|0|0
1003915|F|36-45|3|C|4+|1
1003933|F|36-45|6|A|1|0
1003936|F|36-45|12|C|3|1
1003959|F|46-50|1|C|1|1
1003969|M|55+|7|A|1|1
1003986|M|26-35|7|C|2|1
1004003|M|55+|13|C|4+|1
1004065|F|46-50|5|C|1|1
1004074|M|36-45|6|C|0|0
1004087|M|0-17|4|C|1|0
1004125|M|36-45|2|C|2|1
1004143|F|26-35|5|C|2|0
1004146|M|36-45|17|C|2|1
1004154|M|26-35|1|C|0|1
1004182|M|26-35|18|C|3|0
1004201|F|26-35|0|C|3|1
1004205|F|26-35|15|C|2|0
1004211|M|46-50|5|C|2|1
1004244|M|36-45|17|C|1|1
1004256|F|0-17|2|C|1|0
1004267|M|36-45|7|C|1|1
1004273|M|46-50|13|A|2|1
1004278|F|46-50|7|C|0|0
1004283|F|26-35|9|C|1|0
1004300|F|18-25|4|A|4+|0
1004301|M|36-45|11|C|1|1
1004314|M|26-35|17|C|3|0
1004325|M|26-35|0|C|4+|1
1004365|F|51-55|16|C|1|1
1004372|M|36-45|17|C|3|0
1004383|F|18-25|4|B|2|0
1004394|M|26-35|4|C|1|0
1004396|M|18-25|1|C|2|1
1004398|F|18-25|4|C|2|0
1004412|M|18-25|4|C|1|0
1004421|M|46-50|0|B|0|1
1004424|M|26-35|7|A|2|0
1004441|M|18-25|4|A|3|0
1004525|M|26-35|14|B|1|0
1004545|M|26-35|16|C|1|1
1004547|M|18-25|12|A|1|0
1004548|M|18-25|2|A|4+|0
1004549|F|0-17|10|C|1|0
1004550|M|18-25|16|C|1|0
1004554|F|26-35|9|C|3|1
1004559|M|26-35|7|B|3|0
1004564|M|36-45|12|C|1|1
1004642|M|26-35|0|B|4+|1
1004657|M|46-50|14|C|2|1
1004664|F|46-50|7|A|4+|1
1004712|M|36-45|17|C|1|0
1004723|M|36-45|7|C|1|0
1004752|F|18-25|4|B|1|0
1004775|M|26-35|17|C|4+|0
1004777|M|26-35|2|C|3|0
1004818|F|26-35|17|C|1|1
1004825|M|26-35|17|B|2|0
1004839|F|51-55|6|B|4+|1
1004844|M|46-50|7|C|4+|1
1004850|F|46-50|3|C|2|0
1004851|M|18-25|17|C|2|0
1004864|M|18-25|20|C|3|1
1004872|M|46-50|1|C|2|0
1004876|F|36-45|17|C|1|0
1004900|M|26-35|20|C|4+|1
1004910|M|18-25|12|C|0|0
1004925|F|36-45|6|C|2|0
1004936|F|18-25|4|C|0|0
1004938|F|18-25|4|A|3|1
1004941|M|55+|20|C|2|1
1004963|M|46-50|17|B|1|1
1004967|M|18-25|4|C|0|0
1004971|M|36-45|7|C|1|1
1004992|F|26-35|2|B|2|0
1005006|M|36-45|3|C|1|0
1005027|F|26-35|14|C|1|1
1005028|M|26-35|12|C|3|1
1005072|M|46-50|17|A|4+|1
1005094|M|18-25|10|C|4+|1
1005125|M|46-50|0|A|4+|1
1005152|F|26-35|4|C|1|0
1005168|M|36-45|7|C|1|1
1005171|M|55+|17|C|1|1
1005176|M|0-17|10|C|3|0
1005214|F|36-45|9|C|1|0
1005216|M|18-25|2|C|1|0
1005221|F|55+|1|C|1|0
1005231|M|36-45|7|C|1|0
1005245|F|46-50|1|B|2|1
1005259|M|26-35|6|B|1|1
1005274|M|26-35|0|A|4+|0
1005288|M|55+|13|A|3|0
1005358|M|36-45|7|C|2|0
1005372|M|26-35|4|C|3|0
1005375|M|26-35|0|C|0|0
1005380|M|18-25|4|C|1|0
1005381|M|26-35|14|B|4+|1
1005411|F|0-17|19|B|1|0
1005440|F|46-50|2|B|1|1
1005442|M|26-35|7|C|3|1
1005471|M|18-25|7|A|1|0
1005474|M|26-35|12|A|2|0
1005476|F|36-45|0|A|4+|1
1005487|M|26-35|17|B|0|0
1005489|M|18-25|7|C|0|0
1005496|M|26-35|7|B|1|0
1005510|M|18-25|4|C|4+|0
1005542|M|46-50|7|C|1|1
1005577|M|51-55|1|C|1|1
1005579|F|36-45|7|B|4+|1
1005601|M|36-45|1|A|2|1
1005681|F|26-35|7|A|3|0
1005713|F|51-55|7|C|4+|1
1005735|M|26-35|6|C|4+|0
1005742|F|26-35|12|B|1|1
1005764|F|51-55|12|C|1|1
1005772|M|36-45|7|C|1|0
1005781|M|26-35|2|B|2|1
1005784|M|18-25|10|C|3|0
1005799|M|26-35|5|C|1|1
1005814|M|26-35|0|B|0|0
1005820|M|46-50|0|B|1|1
1005821|M|26-35|15|A|3|0
1005839|M|26-35|1|C|0|0
1005876|M|51-55|7|C|3|1
1005891|M|18-25|4|C|1|0
1005898|F|18-25|0|A|2|0
1005903|M|26-35|11|C|1|1
1005945|F|36-45|2|C|1|1
1005962|M|36-45|7|C|2|1
1005967|M|51-55|16|C|0|1
1005968|M|55+|7|A|1|1
1005984|M|26-35|1|A|4+|0
1005987|M|26-35|16|B|4+|1
1005993|F|51-55|20|C|1|1
1006028|M|18-25|4|A|4+|0
1006029|F|26-35|1|C|1|1
1000144|M|26-35|17|C|1|1
1000167|F|26-35|11|B|4+|0
1000213|F|18-25|4|C|1|0
1000248|M|18-25|17|B|1|1
1000286|M|26-35|1|C|3|0
1000290|F|26-35|20|C|4+|0
1000488|M|26-35|12|B|2|1
1000491|M|18-25|4|C|2|0
1000561|F|18-25|14|C|3|1
1000578|M|18-25|17|C|3|0
1000653|M|55+|13|C|3|0
1000790|M|26-35|17|C|1|0
1000841|F|51-55|14|C|1|0
1000866|M|0-17|10|C|2|0
1000916|F|26-35|1|B|1|1
1000946|M|36-45|7|C|1|1
1001115|F|26-35|1|C|0|0
1001154|F|0-17|10|C|2|0
1001192|M|51-55|16|A|1|1
1001213|M|51-55|0|A|1|0
1001309|M|26-35|14|C|0|0
1001330|M|55+|1|C|4+|0
1001382|F|46-50|1|C|1|0
1001431|M|55+|6|C|1|1
1001452|F|55+|13|C|1|1
1001456|M|26-35|2|C|1|0
1001471|M|26-35|17|B|1|0
1001477|F|46-50|1|C|2|0
1001488|M|26-35|7|B|2|0
1001508|F|0-17|10|C|4+|0
1001566|M|36-45|16|C|3|0
1001580|F|18-25|4|C|3|0
1001596|F|18-25|5|B|2|0
1001615|F|46-50|7|B|1|1
1001652|M|26-35|16|C|1|0
1001662|M|26-35|12|B|1|1
1001881|M|36-45|2|A|4+|1
1001898|M|26-35|12|C|1|0
1001915|M|51-55|13|C|1|0
1002040|F|26-35|7|C|3|0
1002061|M|55+|1|B|0|0
1002128|F|46-50|1|C|1|0
1002269|F|46-50|0|B|2|1
1002312|M|46-50|0|C|0|1
1002356|F|51-55|16|B|4+|1
1002388|M|55+|5|C|1|0
1002417|M|46-50|1|C|1|0
1002432|M|26-35|4|A|1|1
1002443|F|36-45|0|C|1|0
1002470|M|36-45|18|B|4+|1
1002487|M|46-50|7|B|0|1
1002515|M|46-50|12|C|4+|1
1002531|F|46-50|7|C|0|1
1002582|F|26-35|1|C|3|0
1002598|M|26-35|17|C|1|1
1002616|M|36-45|7|C|1|0
1002721|M|46-50|14|C|1|0
1002722|M|36-45|7|B|3|1
1002759|M|26-35|7|C|3|0
1002827|M|26-35|17|B|4+|0
1002836|M|26-35|12|C|2|1
1002875|M|26-35|2|B|3|1
1002912|F|18-25|4|A|2|0
1002936|F|18-25|4|B|0|0
1002940|M|26-35|0|A|0|1
1002965|F|36-45|4|A|2|0
1003016|M|18-25|12|A|1|0
1003235|M|18-25|4|C|4+|0
1003244|F|18-25|4|C|2|0
1003252|M|51-55|0|C|2|1
1003273|M|36-45|7|B|1|0
1003275|M|36-45|7|B|2|0
1003284|M|26-35|6|A|1|1
1003298|M|0-17|10|C|3|0
1003376|M|36-45|16|C|1|0
1003388|F|26-35|1|A|4+|0
1003443|F|36-45|17|C|1|0
1003542|M|26-35|15|C|1|0
1003548|M|46-50|7|C|1|1
1003617|M|36-45|7|C|1|0
1003765|F|51-55|3|C|1|1
1003826|M|26-35|1|A|1|1
1003877|M|46-50|1|C|1|1
1003911|M|18-25|0|A|1|1
1004178|F|51-55|16|C|2|0
1004191|F|46-50|15|C|0|0
1004192|M|36-45|17|C|3|0
1004214|F|26-35|0|C|0|0
1004230|M|55+|13|C|0|1
1004391|F|18-25|4|C|0|0
1004392|M|18-25|4|C|1|1
1004464|F|51-55|1|C|1|0
1004570|M|46-50|17|C|0|1
1004614|F|46-50|1|B|1|0
1004616|M|26-35|20|C|4+|0
1004628|F|55+|6|C|4+|1
1004696|M|18-25|12|A|0|0
1004703|M|26-35|7|C|1|0
1004720|M|26-35|2|C|4+|0
1004741|M|36-45|7|C|1|0
1004758|F|55+|13|C|1|1
1004767|F|36-45|9|C|2|1
1004885|M|55+|1|C|1|0
1004919|M|18-25|0|C|2|0
1004974|M|36-45|20|B|3|1
1004988|M|26-35|17|A|3|0
1005062|M|51-55|16|C|2|1
1005179|M|26-35|12|A|0|1
1005190|F|36-45|0|C|1|0
1005202|M|18-25|4|C|1|1
1005238|F|51-55|16|C|1|0
1005244|M|18-25|4|C|1|0
1005370|M|26-35|12|C|1|0
1005379|M|26-35|7|C|1|0
1005407|F|36-45|17|C|1|0
1005439|M|55+|13|B|1|1
1005521|F|26-35|6|C|0|0
1005656|M|26-35|15|B|2|0
1005800|M|36-45|18|C|2|0
1005828|M|26-35|17|B|1|0
1005864|F|51-55|1|C|1|0
1005909|M|18-25|20|C|4+|1
1000168|F|51-55|0|C|0|1
1000226|M|36-45|1|C|1|0
1000341|F|55+|13|C|2|1
1000361|F|26-35|14|B|3|0
1000395|M|18-25|5|A|0|0
1000559|F|26-35|7|C|1|0
1000763|M|18-25|10|C|3|0
1000947|M|18-25|0|C|0|0
1001240|F|18-25|14|B|3|1
1001906|F|26-35|5|C|1|1
1001991|M|26-35|20|C|4+|1
1002045|F|0-17|0|C|0|0
1002422|F|51-55|9|C|3|1
1002542|F|46-50|13|A|2|1
1002543|F|36-45|0|B|2|0
1002584|F|55+|1|C|1|1
1002601|M|36-45|16|C|1|0
1002618|F|18-25|4|C|0|1
1002640|M|36-45|12|C|4+|1
1003181|M|26-35|12|C|4+|0
1003330|F|36-45|1|C|2|1
1003803|F|36-45|9|C|0|0
1004100|M|55+|6|C|1|0
1004385|M|26-35|4|B|2|0
1004527|M|18-25|0|C|4+|1
1004612|F|18-25|4|B|2|1
1004955|M|55+|13|C|1|0
1005007|F|18-25|4|B|1|0
1005110|M|36-45|15|C|4+|1
1005160|F|18-25|4|C|2|0
1005295|M|36-45|7|C|1|1
1005309|M|26-35|0|C|1|0
1005320|F|18-25|5|B|3|0
1005409|M|46-50|1|C|2|1
1005608|M|18-25|3|C|1|0
1006038|F|55+|1|C|2|0
1000455|F|36-45|2|A|0|0
1000527|F|26-35|2|B|2|1
1000640|M|18-25|4|C|2|1
1000703|F|55+|1|C|2|1
1001282|M|51-55|1|C|2|1
1001674|M|36-45|2|C|3|0
1004293|F|46-50|9|B|0|1
1004588|F|26-35|4|C|0|0
1004871|M|18-25|12|C|2|0
1004113|M|36-45|17|C|3|0
1005391|M|26-35|7|A|0|0
1001529|M|18-25|4|C|4+|1
